book_id,genres
7504,childrens|fiction|classics
7505,young_adult|fantasy|fiction
7506,fantasy|fiction|epic_fantasy
7507,psychology|non_fiction|science
7508,mystery|fiction|suspense
7509,adventure|fiction|thriller
7510,new_adult|romance|contemporary
7511,science_fiction|fiction|science_fiction_fantasy
7512,mystery|romance|crime
7513,fantasy|fiction|historical_fiction
7514,young_adult|dystopian|science_fiction
7515,non_fiction|biography|crime
7516,manga|romance|graphic_novels
7517,non_fiction|science|classics
7518,non_fiction|memoir|philosophy
7519,fantasy|fiction|humor
7520,fiction|mystery|contemporary_fiction
7521,comics|graphic_novels|fiction
7522,humor|fiction|non_fiction
7523,fantasy|short_stories|fiction
7524,fantasy|childrens|fiction
7525,fiction|mystery|crime
7526,realistic_fiction|fiction|childrens
7527,crime|fiction|mystery
7528,romance|contemporary_romance|contemporary
7529,historical_fiction|fiction|war
7530,young_adult|mystery|thriller
7531,manga|romance|graphic_novels
7532,romance|contemporary|contemporary_romance
7533,paranormal_romance|paranormal|romance
7534,fiction|thriller|suspense
7535,fantasy|young_adult|magic
7536,paranormal_romance|romance|paranormal
7537,poetry|non_fiction|memoir
7538,fiction|humor|classics
7539,fantasy|magic|middle_grade
7540,history|biography|non_fiction
7541,historical_fiction|fiction|historical
7542,chick_lit|fiction|romance
7543,graphic_novels|non_fiction|comics
7544,fiction|historical_fiction|thriller
7545,contemporary|romance|fiction
7546,young_adult|chick_lit|fiction
7547,business|non_fiction|classics
7548,non_fiction|religion|philosophy
7549,mystery|fiction|crime
7550,graphic_novels|humor|comics
7551,fantasy|fiction|epic_fantasy
7552,non_fiction|memoir|biography
7553,young_adult|horror|dystopian
7554,young_adult|science_fiction|romance
7555,young_adult|fantasy|mystery
7556,fiction|chick_lit|romance
7557,non_fiction|memoir|biography
7558,young_adult|romance|chick_lit
7559,short_stories|fiction|contemporary
7560,fantasy|young_adult|romance
7561,fiction|general_fiction|drama
7562,classics|literature|literary_fiction
7563,fiction|classics|literature
7564,non_fiction|memoir|biography
7565,young_adult|realistic_fiction|contemporary
7566,chick_lit|fiction|romance
7567,fiction|religion|drama
7568,fantasy|historical_fiction|fiction
7569,history|non_fiction|war
7570,mystery|fiction|suspense
7571,mystery|romance|suspense
7572,fiction|humor|chick_lit
7573,fantasy|fiction|young_adult
7574,mystery|romance|crime
7575,fiction|mystery|crime
7576,paranormal_romance|paranormal|fantasy
7577,business|non_fiction
7578,fantasy|fiction|science_fiction_fantasy
7579,short_stories|classics|fiction
7580,graphic_novels|fantasy|comics
7581,business|non_fiction|psychology
7582,fiction|chick_lit|romance
7583,fantasy|paranormal|paranormal_romance
7584,fantasy|horror|fiction
7585,fantasy|young_adult|fiction
7586,historical_fiction|fiction|history
7587,non_fiction|religion|philosophy
7588,historical_fiction|middle_grade|historical
7589,science_fiction|fiction|science_fiction_fantasy
7590,non_fiction|biography|memoir
7591,horror|fiction|mystery
7592,non_fiction|memoir|classics
7593,philosophy|non_fiction|psychology
7594,science|non_fiction|philosophy
7595,vampires|young_adult|paranormal
7596,urban_fantasy|paranormal|fantasy
7597,fiction|non_fiction|humor
7598,fantasy|young_adult|fiction
7599,historical_fiction|fiction|historical
7600,fantasy|urban_fantasy|paranormal
7601,thriller|fiction|mystery
7602,fiction|religion|philosophy
7603,science_fiction|fiction|science
7604,science_fiction|fiction|fantasy
7605,mystery|fiction|thriller
7606,philosophy|non_fiction|classics
7607,mystery|crime|fiction
7608,graphic_novels|comics|fiction
7609,mystery|fiction|humor
7610,chick_lit|fiction|romance
7611,picture_books|childrens|fiction
7612,history|non_fiction|biography
7613,fantasy|young_adult|adventure
7614,science_fiction|fiction|science_fiction_fantasy
7615,memoir|non_fiction|psychology
7616,classics|fiction|adventure
7617,vampires|young_adult|fantasy
7618,urban_fantasy|paranormal|fantasy
7619,mystery|fiction|crime
7620,classics|fiction|short_stories
7621,fantasy|young_adult|short_stories
7622,philosophy|non_fiction|classics
7623,non_fiction|adventure|memoir
7624,historical_romance|romance|historical
7625,thriller|fiction|adventure
7626,young_adult|chick_lit|realistic_fiction
7627,historical_fiction|fiction|historical
7628,business|non_fiction|biography
7629,history|non_fiction|war
7630,non_fiction|history|adventure
7631,contemporary_romance|romance|fiction
7632,fantasy|young_adult|historical_fiction
7633,mystery|romance|crime
7634,fiction|young_adult|coming_of_age
7635,mystery|crime|fiction
7636,romance|fiction|contemporary
7637,romance|contemporary_romance|contemporary
7638,science_fiction|fiction|science
7639,fiction|drama|childrens
7640,short_stories|fiction|fantasy
7641,fiction|historical_fiction|coming_of_age
7642,fantasy|young_adult|magic
7643,mystery|fiction|crime
7644,fiction|historical_fiction|history
7646,childrens|fiction|young_adult
7647,mystery|fiction|mystery_thriller
7648,classics|plays|fiction
7649,fiction|crime|mystery
7650,classics|mystery|fiction
7651,fiction|literary_fiction|contemporary_fiction
7652,fiction|historical_fiction|chick_lit
7653,fantasy|young_adult|romance
7654,fiction|romance|adult_fiction
7655,mystery|young_adult|historical_fiction
7656,history|biography|non_fiction
7657,young_adult|historical_fiction|fantasy
7658,young_adult|contemporary|romance
7659,fiction|chick_lit|mystery
7660,graphic_novels|fantasy|comics
7661,classics|fiction|romance
7662,fiction|science_fiction|fantasy
7663,young_adult|horror|dystopian
7664,fiction|mystery|historical_fiction
7665,fiction|chick_lit|romance
7666,graphic_novels|fiction|mystery
7667,horror|vampires|fiction
7668,fiction|literature|mystery
7669,philosophy|non_fiction|religion
7670,science_fiction|fiction|thriller
7671,romance|historical_romance|historical
7672,young_adult|dystopian|short_stories
7673,fiction|historical_fiction|literary_fiction
7674,paranormal|romance|young_adult
7675,thriller|fiction|mystery
7676,mystery|thriller|suspense
7677,non_fiction
7678,chick_lit|fiction|romance
7679,romance|contemporary_romance|contemporary
7680,manga|romance|comics
7681,mystery|crime|fiction
7682,romance|humor|contemporary_romance
7683,non_fiction|childrens
7685,historical_fiction|young_adult|middle_grade
7686,non_fiction|psychology
7687,young_adult|dystopian|horror
7688,manga|graphic_novels|comics
7689,childrens|fantasy|fiction
7690,childrens|picture_books|fiction
7691,fantasy|paranormal|vampires
7692,fiction|adult_fiction|general_fiction
7693,business|non_fiction|science
7694,new_adult|romance|contemporary
7695,contemporary|chick_lit|romance
7696,childrens|classics|poetry
7697,young_adult|paranormal|fantasy
7698,chick_lit|fiction|romance
7699,chick_lit|fiction|contemporary
7700,paranormal_romance|paranormal|vampires
7701,fiction|historical_fiction|classics
7702,romance|new_adult|paranormal
7703,fiction|mystery|thriller
7704,romance|contemporary_romance|contemporary
7705,romance|new_adult|young_adult
7706,romance|fiction|historical_fiction
7707,mystery|fiction|crime
7708,fiction|chick_lit|mystery
7709,non_fiction|biography|humor
7710,fiction|literary_fiction|contemporary_fiction
7711,graphic_novels|science_fiction|classics
7712,manga|romance|comics
7713,science_fiction|fiction|war
7714,historical_fiction|young_adult|fiction
7715,philosophy|fiction|non_fiction
7716,non_fiction|fiction|history
7717,picture_books|childrens|fiction
7718,romance|paranormal|vampires
7719,mystery|fiction|thriller
7720,picture_books|childrens|historical_fiction
7721,chick_lit|mystery|fiction
7722,thriller|adventure|fiction
7723,philosophy|non_fiction|classics
7724,thriller|fiction|action
7725,paranormal|young_adult|fantasy
7726,historical_fiction|fiction|historical
7727,religion|non_fiction|philosophy
7728,fantasy|fiction|young_adult
7729,new_adult|romance|contemporary
7730,picture_books|childrens|fiction
7731,fiction|literary_fiction|contemporary
7732,mystery|thriller|suspense
7733,mystery|thriller|fiction
7734,fiction|classics|historical_fiction
7735,non_fiction|history|mystery
7736,historical_romance|romance|historical
7737,fantasy|classics|childrens
7738,history|non_fiction|historical_fiction
7739,fiction|adult_fiction|non_fiction
7740,realistic_fiction|middle_grade|childrens
7741,thriller|adventure|fiction
7742,mystery|fiction|suspense
7743,new_adult|romance|contemporary
7744,romance|historical_romance|historical
7745,young_adult|mystery|contemporary
7746,non_fiction|biography|memoir
7747,fantasy|fiction|epic_fantasy
7748,mystery|fiction|crime
7749,fiction|contemporary|humor
7750,mystery|fiction|crime
7751,chick_lit|fiction|romance
7752,mystery|crime|fiction
7753,picture_books|childrens|humor
7754,non_fiction|philosophy|psychology
7755,fiction|historical_fiction|classics
7756,fiction|literature|classics
7757,young_adult|contemporary|romance
7758,mystery|thriller|crime
7759,young_adult|romance|chick_lit
7760,romance|new_adult|contemporary
7762,historical_fiction|fiction|war
7763,chick_lit|romance|fiction
7764,romance|new_adult|contemporary
7765,horror|science_fiction|fantasy
7766,science_fiction|fiction|science
7767,childrens|fantasy|classics
7768,non_fiction|biography|young_adult
7769,classics|fiction|literary_fiction
7770,non_fiction|memoir|biography
7771,short_stories|fiction|literary_fiction
7772,romance|contemporary_romance|contemporary
7773,fantasy|young_adult|magic
7774,memoir|non_fiction|chick_lit
7775,historical_fiction|fiction|historical
7776,fantasy|young_adult|romance
7777,fiction|literature|contemporary
7778,philosophy|classics|non_fiction
7779,non_fiction|memoir|biography
7780,urban_fantasy|paranormal|fantasy
7781,graphic_novels|comics|horror
7782,romance|contemporary|contemporary_romance
7783,fiction|historical_fiction|classics
7784,comics|graphic_novels|fiction
7785,fiction|young_adult|horror
7786,urban_fantasy|paranormal|fantasy
7787,mystery|fiction|thriller
7788,fantasy|fiction|epic_fantasy
7789,historical_fiction|fiction|historical
7790,fiction|horror|thriller
7791,mystery|fiction|suspense
7792,fantasy|middle_grade|young_adult
7793,fantasy|magic|fiction
7794,fiction|literature|literary_fiction
7795,fiction|fantasy|science_fiction
7796,chick_lit|fiction|adult_fiction
7797,vampires|young_adult|fantasy
7798,fiction|psychology|contemporary
7799,manga|fantasy|graphic_novels
7800,fiction|contemporary|contemporary_fiction
7801,new_adult|romance|contemporary
7802,young_adult|romance|contemporary
7803,non_fiction
7804,fantasy|young_adult|dystopian
7805,young_adult|fiction|war
7806,historical_fiction|childrens|fiction
7807,graphic_novels|comics|fantasy
7808,mystery|historical_fiction|fiction
7809,thriller|mystery|fiction
7810,fiction|literature|philosophy
7811,fantasy|epic_fantasy|fiction
7812,fiction|erotica|short_stories
7813,graphic_novels|horror|comics
7814,science_fiction|fiction|science_fiction_fantasy
7815,new_adult|romance|contemporary
7816,fantasy|fiction|epic_fantasy
7817,urban_fantasy|fiction|fantasy
7818,urban_fantasy|paranormal|fantasy
7819,paranormal|paranormal_romance|vampires
7820,fantasy|fiction|humor
7821,mystery|romance|fiction
7822,thriller|fiction|mystery
7823,fiction|historical_fiction|literature
7824,fantasy|fiction|epic_fantasy
7825,fiction|thriller|mystery
7826,fiction|classics|historical_fiction
7827,non_fiction|memoir|biography
7828,fiction|contemporary_fiction|contemporary
7829,classics|fantasy|fiction
7830,fiction|adventure|thriller
7831,poetry|literature|classics
7832,poetry|classics|literature
7833,classics|young_adult|historical_fiction
7834,urban_fantasy|fantasy|paranormal
7835,romance|new_adult|contemporary
7836,classics|fiction|literature
7837,non_fiction|vampires|history
7838,plays|classics|drama
7839,non_fiction|science|philosophy
7840,young_adult|fiction|classics
7841,historical_fiction|fiction|historical
7842,fiction|dystopian|science_fiction
7843,fiction|fantasy|paranormal
7844,non_fiction|historical|history
7845,philosophy|non_fiction|business
7846,fantasy|fiction|young_adult
7847,new_adult|romance|contemporary
7848,historical_fiction|fiction|historical
7849,non_fiction|biography|memoir
7850,picture_books|childrens|fantasy
7851,thriller|fiction|mystery
7852,non_fiction|religion|classics
7853,picture_books|childrens|fiction
7854,romance|paranormal_romance|science_fiction
7855,mystery|fiction|crime
7856,memoir|non_fiction|biography
7857,urban_fantasy|fantasy|paranormal
7858,picture_books|childrens|humor
7859,classics|fiction|short_stories
7860,non_fiction|classics
7861,non_fiction|history|contemporary
7862,non_fiction|biography|science
7863,manga|vampires|romance
7864,science_fiction|fiction|fantasy
7865,graphic_novels|horror|fiction
7866,business|non_fiction
7867,chick_lit|fiction|romance
7868,fiction|thriller|mystery
7869,philosophy|non_fiction|history
7870,romance|new_adult|contemporary_romance
7871,thriller|fiction|mystery
7872,fiction|short_stories|contemporary
7873,business|non_fiction|psychology
7874,short_stories|fiction|literary_fiction
7875,historical_fiction|fiction|historical
7876,business|non_fiction|psychology
7877,romance|contemporary|erotica
7878,picture_books|childrens|fiction
7879,childrens|fiction|young_adult
7880,young_adult|romance|chick_lit
7881,fiction|young_adult|romance
7882,fiction|general_fiction|religion
7883,comics|graphic_novels|fantasy
7884,horror|graphic_novels|comics
7885,fiction|mystery|thriller
7886,fantasy|fiction|science_fiction_fantasy
7887,horror|fiction|thriller
7888,fantasy|fiction|magic
7889,fiction|historical_fiction|adventure
7890,romance|chick_lit|contemporary_romance
7891,picture_books|childrens|fiction
7892,science_fiction|fiction|fantasy
7893,fantasy|fiction|science_fiction_fantasy
7894,non_fiction
7895,fantasy|young_adult|fiction
7896,fiction|contemporary|adult_fiction
7897,fantasy|young_adult|romance
7898,non_fiction|memoir|biography
7899,picture_books|childrens|fantasy
7900,fantasy|fiction|high_fantasy
7901,mystery|fiction|crime
7902,history|non_fiction|war
7903,romance|new_adult|contemporary
7904,science_fiction|fiction|fantasy
7905,young_adult|fiction|humor
7906,graphic_novels|fantasy|comics
7907,short_stories|fiction|classics
7908,mystery|fiction|thriller
7909,plays|drama|humor
7910,psychology|science|non_fiction
7911,mystery|romance|crime
7912,non_fiction|memoir|biography
7913,classics|fiction|romance
7914,contemporary|contemporary_fiction|adult_fiction
7915,young_adult|contemporary|romance
7916,humor|non_fiction|memoir
7917,non_fiction|science|history
7918,historical_fiction|historical|fiction
7919,young_adult|fantasy|historical_fiction
7920,business|non_fiction|psychology
7921,science_fiction|fiction|dystopian
7922,graphic_novels|vampires|young_adult
7923,non_fiction|science|psychology
7924,fiction|mystery|crime
7925,picture_books|childrens|fiction
7926,young_adult|paranormal|fantasy
7927,fantasy|young_adult|adventure
7928,picture_books|childrens|fantasy
7929,non_fiction|philosophy|short_stories
7930,mystery|crime|fiction
7931,graphic_novels|fiction|horror
7932,thriller|fiction|action
7933,science_fiction|fiction|thriller
7934,fantasy|young_adult|fiction
7935,historical_fiction|fantasy|historical
7936,new_adult|romance|contemporary
7937,fiction|literature|dystopian
7938,mystery|fiction|thriller
7939,urban_fantasy|fantasy|paranormal
7940,urban_fantasy|paranormal|fantasy
7941,mystery|fiction|crime
7942,non_fiction
7943,young_adult|realistic_fiction|fiction
7944,fiction|contemporary|literary_fiction
7945,science_fiction|graphic_novels|comics
7946,non_fiction|psychology|philosophy
7947,religion|classics|history
7948,science_fiction|fiction|thriller
7949,history|non_fiction|memoir
7950,non_fiction|science|history
7951,childrens|picture_books|fiction
7952,fiction|classics|romance
7953,humor|memoir|non_fiction
7954,non_fiction|biography|memoir
7955,humor|non_fiction|fiction
7956,romance|young_adult|new_adult
7957,fantasy|magic|young_adult
7958,mystery|fiction|thriller
7959,humor|general_fiction|contemporary_fiction
7960,fantasy|romance|historical_fiction
7961,fantasy|fiction|historical_fiction
7962,romance|contemporary_romance|contemporary
7963,fiction|contemporary|literature
7964,business|non_fiction|psychology
7965,fiction|romance|contemporary
7966,manga|fantasy|romance
7967,psychology|non_fiction|business
7968,romance|contemporary_romance|fiction
7969,romance|historical_fiction|mystery
7970,short_stories|fiction|literature
7971,plays|drama|horror
7972,fiction|chick_lit|romance
7973,romance|young_adult|new_adult
7974,fiction|historical_fiction|religion
7975,young_adult|fantasy|paranormal
7976,mystery|romance|crime
7977,non_fiction|religion|philosophy
7978,mystery|historical_fiction|fiction
7979,non_fiction|biography|memoir
7980,non_fiction|memoir|chick_lit
7981,fantasy|young_adult|fiction
7982,romance|contemporary_romance|contemporary
7983,paranormal_romance|paranormal|romance
7984,non_fiction|history|science
7985,non_fiction|psychology|philosophy
7986,fantasy|romance|fiction
7987,science_fiction|fiction|science_fiction_fantasy
7988,historical_fiction|fiction|historical
7989,fiction|young_adult|middle_grade
7990,philosophy|non_fiction|classics
7991,mystery|fiction|crime
7992,young_adult|mystery|romance
7993,fantasy|epic_fantasy|short_stories
7994,non_fiction|childrens|psychology
7995,mystery|fiction|philosophy
7996,mystery|romance|crime
7997,classics|fiction|literature
7998,psychology|non_fiction|philosophy
7999,romance|contemporary_romance|contemporary
8000,non_fiction|science|psychology
8001,romance|erotica|new_adult
8002,mystery|fiction|suspense
8003,adventure|mystery|young_adult
8004,manga|romance|graphic_novels
8005,fantasy|urban_fantasy|paranormal
8006,mystery|crime|thriller
8007,fiction|contemporary|literature
8008,mystery|romance|crime
8009,fiction|chick_lit|drama
8010,fantasy|fiction|young_adult
8011,non_fiction|philosophy|classics
8012,mystery|fiction|suspense
8013,picture_books|childrens|humor
8014,psychology|non_fiction|business
8015,fiction|literature|literary_fiction
8016,fiction|contemporary|contemporary_fiction
8017,fiction|contemporary|contemporary_fiction
8018,fiction|classics|historical_fiction
8019,fiction|historical_fiction|literature
8020,graphic_novels|comics|science_fiction
8021,young_adult|historical_fiction|fiction
8022,romance|contemporary_romance|contemporary
8023,fiction|humor|non_fiction
8024,fiction|chick_lit|romance
8025,non_fiction|history|philosophy
8026,fiction|adventure|thriller
8027,non_fiction|religion|philosophy
8028,non_fiction|history|biography
8029,fantasy|fiction|mystery
8030,mystery|fiction|suspense
8031,young_adult|fiction|childrens
8032,chick_lit|short_stories|fiction
8033,psychology|non_fiction|philosophy
8034,business|non_fiction|psychology
8035,science_fiction|fiction|fantasy
8036,historical_fiction|fiction|historical
8037,plays|classics|drama
8038,fantasy|epic_fantasy|fiction
8039,fiction|literature|classics
8040,paranormal|paranormal_romance|romance
8041,young_adult|dystopian|short_stories
8042,historical_romance|romance|historical
8043,young_adult|contemporary|romance
8044,young_adult|contemporary|romance
8045,non_fiction|humor|memoir
8046,business|non_fiction|psychology
8047,science|non_fiction|history
8048,non_fiction|fiction|science
8049,science_fiction|fiction|fantasy
8050,paranormal|romance|paranormal_romance
8051,non_fiction|biography|memoir
8052,non_fiction
8053,non_fiction|biography|memoir
8054,young_adult|humor|romance
8055,childrens|picture_books|fiction
8056,fiction|fantasy|contemporary
8057,fiction|mystery|romance
8058,romance|contemporary|contemporary_romance
8059,realistic_fiction|middle_grade|young_adult
8060,romance|fiction|chick_lit
8061,non_fiction|history|biography
8062,science_fiction|fantasy|fiction
8063,mystery|thriller|crime
8064,business|non_fiction|history
8065,fiction|historical_fiction|adult_fiction
8066,romance|historical|fiction
8067,thriller|fiction|mystery
8068,horror|suspense|mystery
8069,non_fiction|biography|memoir
8070,mystery|fiction|thriller
8071,fiction|contemporary|literature
8072,horror|young_adult|mystery
8073,fiction|chick_lit|romance
8074,graphic_novels|comics|fantasy
8075,fiction|chick_lit|historical_fiction
8076,paranormal_romance|paranormal|romance
8077,graphic_novels|comics|horror
8078,graphic_novels|comics|horror
8079,fiction|short_stories|fantasy
8080,fiction|literature|classics
8081,science_fiction|fiction|classics
8082,young_adult|paranormal|fantasy
8083,religion|non_fiction|classics
8084,non_fiction|business|science
8085,fantasy|young_adult|magic
8086,romance|new_adult|contemporary
8087,fantasy|historical_fiction|fiction
8088,young_adult|fiction|contemporary
8089,romance|contemporary_romance|new_adult
8090,fiction|romance|chick_lit
8091,historical_fiction|fiction|historical
8092,fiction|crime|thriller
8093,horror|fiction|thriller
8094,fiction|chick_lit|contemporary_fiction
8095,young_adult|fiction|contemporary
8096,erotica|fiction|fantasy
8097,comics|graphic_novels|crime
8098,fantasy|fiction|magic
8099,young_adult|fiction|fantasy
8100,young_adult|contemporary|realistic_fiction
8101,thriller|adventure|fiction
8102,mystery|romance|crime
8103,fantasy|fiction|science_fiction_fantasy
8104,middle_grade|childrens|fiction
8105,memoir|non_fiction|biography
8106,fantasy|young_adult|adventure
8107,fiction|classics|literature
8108,dystopian|science_fiction|young_adult
8109,graphic_novels|comics|fantasy
8110,romance|contemporary_romance|contemporary
8111,young_adult|fiction|realistic_fiction
8112,graphic_novels|comics|horror
8113,fantasy|young_adult|magic
8114,fiction|classics|literature
8115,fiction|literature|romance
8116,fantasy|young_adult|dystopian
8117,comics|graphic_novels|science_fiction
8118,thriller|mystery|fiction
8119,young_adult|contemporary|realistic_fiction
8120,non_fiction|biography|memoir
8121,history|non_fiction|science
8122,historical_fiction|fiction|historical
8123,adventure|mystery|young_adult
8124,fiction|horror|science_fiction
8125,historical_romance|romance|historical
8126,thriller|fiction|mystery
8127,fiction|literature|literary_fiction
8128,science_fiction|fiction|religion
8129,mystery|romance|suspense
8130,non_fiction
8131,fiction|thriller|action
8132,fantasy|fiction|historical_fiction
8133,mystery|fiction|thriller
8134,vampires|paranormal|paranormal_romance
8135,science_fiction|fiction|war
8136,historical_fiction|romance|historical
8137,romance|new_adult|contemporary
8138,historical_fiction|fiction|historical
8139,non_fiction|young_adult|memoir
8140,classics|fiction|non_fiction
8141,erotica|fiction|classics
8142,fantasy|fiction|science_fiction_fantasy
8143,mystery|fiction|crime
8144,mystery|romance|suspense
8145,romance|new_adult|contemporary
8146,thriller|fiction|mystery
8147,biography|non_fiction|history
8148,young_adult|romance|chick_lit
8149,plays|classics|fiction
8150,fiction|crime|thriller
8151,young_adult|science_fiction|paranormal
8152,fiction|philosophy|fantasy
8153,fiction|young_adult|realistic_fiction
8154,fantasy|fiction|science_fiction_fantasy
8155,fantasy|fiction|short_stories
8156,mystery|crime|fiction
8157,comics|graphic_novels|fiction
8158,graphic_novels|comics|fantasy
8159,comics|graphic_novels|fiction
8160,non_fiction|history|philosophy
8161,childrens|fiction|classics
8162,classics|horror|fiction
8163,fiction|horror|literature
8164,young_adult|fantasy|paranormal
8165,fantasy|science_fiction|fiction
8166,fiction|literary_fiction|contemporary
8167,non_fiction|biography|history
8169,science_fiction|fiction|science_fiction_fantasy
8170,young_adult|realistic_fiction|fiction
8171,thriller|fiction|adventure
8172,manga|romance|graphic_novels
8173,fantasy|mystery|young_adult
8174,history|non_fiction|war
8175,fiction|literature|historical_fiction
8176,non_fiction|biography|memoir
8177,science_fiction|fiction|war
8178,romance|young_adult|contemporary
8179,business|non_fiction|psychology
8180,romance|young_adult|fiction
8181,comics|graphic_novels|fiction
8182,biography|non_fiction|war
8183,young_adult|historical_fiction|fantasy
8184,fiction|contemporary|contemporary_fiction
8185,fantasy|fiction|epic_fantasy
8186,fiction|romance|chick_lit
8187,science_fiction|short_stories|fiction
8188,fiction|classics|literature
8189,fiction|classics|erotica
8190,fantasy|young_adult|romance
8191,non_fiction|business|biography
8192,childrens|fiction|fantasy
8193,fiction|contemporary|contemporary_fiction
8194,historical_fiction|fiction|historical
8195,non_fiction|memoir|biography
8196,young_adult|paranormal|fantasy
8197,young_adult|dystopian|science_fiction
8198,fiction|mystery|thriller
8199,fiction|thriller|mystery
8200,poetry|romance|fiction
8201,non_fiction|memoir|mystery
8202,fantasy|comics|graphic_novels
8203,young_adult|humor|chick_lit
8204,romance|contemporary_romance|contemporary
8205,romance|contemporary|new_adult
8206,historical_fiction|young_adult|romance
8207,fiction|classics|romance
8208,urban_fantasy|vampires|paranormal
8209,fiction|literature|short_stories
8211,chick_lit|mystery|romance
8212,fiction|classics|literature
8213,picture_books|childrens|fiction
8214,graphic_novels|comics|fiction
8215,mystery|fiction|crime
8216,mystery|fiction|crime
8217,non_fiction|religion|romance
8218,childrens|fiction|young_adult
8219,romance|young_adult|contemporary
8220,biography|history|non_fiction
8222,science_fiction|fiction|fantasy
8223,science_fiction|dystopian|contemporary_fiction
8224,fiction|historical_fiction|contemporary
8225,young_adult|romance|chick_lit
8226,classics|fiction|literature
8227,chick_lit|fiction|romance
8228,fiction|chick_lit|contemporary
8229,non_fiction|history|crime
8230,fiction|contemporary|contemporary_fiction
8231,fantasy|young_adult|romance
8232,non_fiction|history|historical
8233,poetry|fiction|classics
8234,comics|graphic_novels|fiction
8235,memoir|non_fiction|biography
8236,vampires|paranormal|romance
8237,mystery|thriller|fiction
8238,biography|history|non_fiction
8239,fiction|non_fiction|memoir
8240,paranormal_romance|paranormal|vampires
8241,fantasy|mystery|fiction
8242,non_fiction
8243,graphic_novels|comics|fantasy
8244,urban_fantasy|paranormal|vampires
8245,fiction|thriller|mystery
8246,non_fiction|classics|history
8247,fiction|historical_fiction|literature
8248,paranormal|fantasy|young_adult
8249,fiction|fantasy|classics
8250,mystery|fiction|crime
8251,fantasy|fiction|young_adult
8252,paranormal|romance|paranormal_romance
8253,comics|graphic_novels|fiction
8254,mystery|crime|fiction
8255,fiction|mystery|thriller
8256,mystery|romance|crime
8257,picture_books|childrens|fiction
8258,mystery|thriller|crime
8259,non_fiction|history|young_adult
8260,picture_books|childrens|fantasy
8261,historical_fiction|fiction|historical
8262,fantasy|classics|childrens
8263,fiction|thriller|crime
8264,adventure|fiction|action
8265,fantasy|young_adult|paranormal
8266,vampires|fantasy|romance
8267,paranormal_romance|paranormal|romance
8268,contemporary|young_adult|romance
8269,erotica|fiction|romance
8270,fantasy|mythology|young_adult
8271,fantasy|science_fiction|fiction
8272,fantasy|fiction|non_fiction
8273,historical_fiction|fiction|romance
8274,fantasy|romance|young_adult
8275,fantasy|fiction|science_fiction_fantasy
8276,classics|fiction|short_stories
8277,fiction|short_stories|historical_fiction
8278,mystery|fiction|crime
8279,young_adult|adventure|realistic_fiction
8280,mystery|crime|fiction
8281,fiction|thriller|mystery
8282,fiction|contemporary|adult_fiction
8283,historical_fiction|mystery|fiction
8284,romance|mystery|suspense
8285,comics|graphic_novels|fiction
8286,non_fiction|science|history
8287,fantasy|mystery|fiction
8288,historical_romance|romance|historical
8289,fiction|historical_fiction|classics
8290,non_fiction|memoir|biography
8291,science_fiction|fiction|fantasy
8292,chick_lit|romance|contemporary
8293,new_adult|romance|contemporary
8294,science_fiction|fiction|humor
8295,fiction|short_stories|romance
8296,non_fiction|religion|philosophy
8297,romance|mystery|paranormal
8298,young_adult|realistic_fiction|fiction
8299,thriller|fiction|mystery
8300,historical_fiction|fiction|historical
8301,mystery|romance|crime
8302,science_fiction|fiction|science_fiction_fantasy
8303,non_fiction|history|science
8304,chick_lit|romance|fiction
8305,fiction|contemporary|literature
8306,fiction|science_fiction|historical_fiction
8307,romance|fiction|historical_fiction
8308,biography|non_fiction|memoir
8309,plays|drama|classics
8310,biography|non_fiction|history
8311,historical_fiction|fiction|adult_fiction
8312,religion|non_fiction|philosophy
8313,non_fiction|psychology|business
8314,mystery|fiction|thriller
8315,fantasy|young_adult|fiction
8316,fiction|humor|classics
8317,fantasy|fiction|science_fiction_fantasy
8318,fiction|historical_fiction|thriller
8319,fiction|humor|mystery
8320,fantasy|young_adult|fiction
8321,manga|graphic_novels|comics
8322,mystery|fiction|crime
8323,non_fiction|crime|history
8324,historical_fiction|fiction|romance
8325,non_fiction|memoir|biography
8326,fiction|mystery|adult_fiction
8327,fantasy|young_adult|dystopian
8328,young_adult|contemporary|romance
8329,non_fiction|memoir|biography
8330,young_adult|romance|contemporary
8331,fiction|young_adult|childrens
8332,fantasy|young_adult|fiction
8333,non_fiction|memoir|biography
8334,fiction|thriller|adventure
8335,mystery|fiction|thriller
8336,childrens|short_stories|fiction
8337,fiction|classics|literature
8338,non_fiction|fiction
8339,urban_fantasy|fantasy|horror
8340,fiction|romance|chick_lit
8341,graphic_novels|humor|fiction
8342,romance|contemporary_romance|contemporary
8343,crime|mystery|mystery_thriller
8344,romance|new_adult|contemporary
8345,paranormal_romance|paranormal|romance
8346,memoir|non_fiction|biography
8347,non_fiction|historical|classics
8348,fiction|contemporary|adult_fiction
8349,fiction|humor|mystery
8350,contemporary_fiction|adult_fiction|humor
8351,romance|suspense|contemporary
8352,fiction|horror|mystery
8353,non_fiction|memoir|biography
8354,fantasy|fiction|young_adult
8355,biography|non_fiction|fiction
8356,chick_lit|fiction|romance
8357,classics|fiction|literature
8358,young_adult|fiction|war
8359,horror|fiction|short_stories
8360,fiction|historical_fiction|short_stories
8361,fiction|classics|literature
8362,non_fiction|history|biography
